id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega,fixed_lamgda
53b98f20fdf99b472f4700e4,0.581712857966548,4.21017166043502,1,0,1.45843849731243,0.353850355487038,4,0.0775642571834551,0.0407530074882234,0.129889690798749,0.191278740814846,1
558fa9dffdf99b7ce2924662,0.685133012040427,0.874022104401437,1,0,0.615375459133325,6.37486003276852,4,0.50359625895447,0.172103257569663,0.475914170368386,0.159004369321412,1
5590a34cfdf99b729d4f69dc,0.554088186279822,0.423023218943719,1,0,0.743369500033705,13.6698402286313,4,0.599741525522842,0.39737930931398,0.477267548858553,0.50243193041634,1
5596a991fdf99b2d1e834690,0.420250181719049,2.64018019114158,1,0,0.609498179926414,1.13457687111801,4,0.279150974798055,0.342216699318479,0.519192804432206,0.593890581500494,1
55bcd160fdf99b1c4e4ae632,0.561475305731317,3.0529428515116,1,0,1.34929396280624,0.961528699011201,4,0.12442675727559,0.0758866091140164,0.151675838364809,0.559575709756682,1
55cc7cfb74297e0005235c27,0.588509930473179,3.4175056839169,1,0,1.31894021107151,1.26511473504434,4,0.0761369790132756,0.138298335830117,0.159182422284408,0.410292586442751,1
55eb04337480920010aa9e0d,0.597980323743012,3.10424070889746,1,0,1.52476597452442,1.00952931891016,4,0.0975769087076732,0.0705917366468669,0.103093931341684,0.156975505823619,1
562c2ff0733ea000111630df,0.553446766108919,5.56630788709734,1,0,1.12794433610621,0.19800260331983,4,0.0747993346058384,0.0548881231310336,0.0767726897756492,0.368681737592813,1
562eb896733ea000051638c6,0.776189362811403,1.9384278409783,1,0,0.951690626543874,1.48781923275828,4,0.37588575480001,0.093694431512991,0.0960484961682977,0.0472384221956473,1
5658000ca9872d0011e1ba26,0.594669881583327,3.03581320730031,1,0,1.16968441666259,0.32472451202552,4,0.113220617826171,0.161765073140522,0.153083886147245,0.382900040506994,1
565bff58c121fe0005fc390d,0.53927647956949,4.62728057097229,1,0,0.881059425698882,1.17615216464066,4,0.075405174966223,0.100895663068993,0.135157624148017,0.570361749852579,1
56780a5a89319e0011644cb4,0.569263322297378,0.553623086744476,1,0,1.57901848871275,9.90202855146678,4,0.699603347698733,0.132270931881543,0.21136497364958,0.100782247191087,1
567dd32b4f0ef30006dbb718,0.559639472318004,3.41276883816404,1,0,1.22385212459373,0.491167964904975,4,0.0982597634174587,0.0967460908325606,0.182041353003388,0.235143245816249,1
5685850c333cbd000d4e042f,0.549380824342405,4.35997776844884,1,0,1.17629333884917,0.929524651644414,4,0.0825493970860572,0.0502046157554725,0.143568703782058,0.436035404754942,1
568d0641b5a2c2000cb657d0,0.585922021828066,3.23488098227017,1,0,1.18942444989908,0.337489731430836,4,0.104427314431277,0.0879523961519745,0.14741704232371,0.385261572141539,1
5694e7b5e0c800000b5a3841,0.540382875393982,5.81487982391169,1,0,1.45438252428298,0.458118537411556,4,0.0835658097238453,0.0667391572106604,0.115085887952252,0.260423908386982,1
56b72c28f2fc70000c32fb37,0.658538820911762,2.78578229861733,1,0,1.54024361282513,0.325355007235709,4,0.100963293239662,0.0893110662156598,0.107661649242958,0.0683605987000836,1
56e225c2ec0fdd000641e72d,0.671745875735854,0.677679673044887,1,0,1.2887504137679,3.83906816268966,4,0.510605036669206,0.439685593677482,0.507714736834666,0.405956366440515,1
56e8bf5a870a8e000b4a8d6e,0.699160687298439,1.81999140767981,1,0,1.22927311116093,0.405930490055204,4,0.370981772009383,0.21454275098863,0.180188905082211,0.278656301860455,1
56ec9fa4f9ffc4000ac1941b,0.578321091490725,4.51952592708039,1,0,1.04423369145543,0.324424590768227,4,0.0770371513666325,0.118767910023611,0.152681351903442,0.30448274190442,1
56f9364e895094000c8f4967,0.280237010758562,0.923999173109501,1,0,0.775697077619767,6.22162441341716,4,0.720447267376211,0.134258174094181,0.5,0.0554055474421863,1
570f018053cc8f000f8d4bbb,0.538410876446375,5.60769906653413,1,0,0.935281150687748,1.49808844716421,4,0.04269121783514,0.0518494288095262,0.113812233947486,0.262005602232371,1
5769a352f48c3b00016737f9,0.537638944275615,4.05983131597354,1,0,0.915040929108893,1.43439829467579,4,0.111831474386724,0.0586715062228569,0.36303513682797,0.495604290196154,1
576ad50bc8a90000010d99c8,0.648423336243219,1.41058960728183,1,0,0.998567903428487,0.719410841528412,4,0.206350546139877,0.150888012782133,0.282100614182201,0.0810302965063006,1
577599baca706f000190eb48,0.890062186161542,0.338442295248095,1,0,1.03388690629946,1.67946088118395,4,0.310881692593152,0.437776739199289,0.265009573074048,0.175181968076683,1
57ad04adddc11d00015bb1c3,0.550203907244801,3.35772494795125,1,0,1.37779784683119,1.14468667181945,4,0.049232623584614,0.0192942122836657,0.162672512656128,0.529437296558887,1
57b771677bcf1a00013f2ba8,0.594016353415773,3.55248490441878,1,0,0.943947469015835,0.334967564668631,4,0.0869640229805264,0.122288897097839,0.130479830712986,0.315577314156484,1
57d0a0bee3221e00015fe385,0.455339522612549,0.758478540535901,1,0,1.4044328870556,7.20798907260107,4,0.558394480183197,0.0999056755045123,0.476500724653294,0.539187600683472,1
581649f0b434f0000184d2a9,0.592389639769145,2.18942821223691,1,0,1.57703375781916,0.383450467655649,4,0.117113438516914,0.105203348672827,0.172991582491988,0.162532924642121,1
586371807fbbcd00013972ad,0.677497347586219,2.8900809519793,1,0,0.74520732368391,0.322866738865131,4,0.0248515160337417,0.622011539633576,0.158007238151922,0.0343346798360252,1
587418895c17910001ea4e75,0.523214405133325,4.43474290520298,1,0,0.977168291978371,0.412021390836667,4,0.112978892630029,0.152441384701974,0.151130661532509,0.657501625434243,1
58935d5d4d77be0001689f14,0.48366092353954,1.39588459157115,1,0,1.29943456372659,4.00655599320996,4,0.135073555286223,0.0287155633884753,0.435360648560125,0.420273564834016,1
58a5d6527cf56d0001f92567,0.559930371100085,2.91070714052577,1,0,1.52959069064186,0.855093470702802,4,0.0789292241236313,0.0452165180620934,0.128990605667266,0.191166024819919,1
58acbfacea3d11000170e99a,0.576474716236082,2.42270480957519,1,0,0.999407334712485,0.670343451180142,4,0.0946809034026099,0.109845966155291,0.137617154746973,0.620549520812755,1
58b0d5e700de9e0001863385,0.527495002774444,5.00550188881042,1,0,1.36270668528474,0.329532848785636,4,0.0210699926982113,0.174646391321851,0.0732105769522222,0.736395170842301,1
58d2cb10f5899100018a05b8,0.568823247673629,2.70798746168716,1,0,1.80103376005685,4.68033259857448,4,0.137177811554091,0.119352359933156,0.245256435452461,0.50762535349324,1
58f90ebc3f4fef000199e2fd,0.554377113763432,5.2937473177825,1,0,1.11706204382004,0.284470232043286,4,0.135286628954992,0.129586842813666,0.116392961210494,0.637286265536177,1
598fba148380cc00012a3ce7,0.530347724394425,0.8728751043737,1,0,1.72366835626445,1.5679255354613,4,0.46047843005347,0.197898616488119,0.33767545099278,0.58356986177454,1
59948cbdcf1d1700016efa45,0.63203765408772,2.8066891621307,1,0,1.20294524588422,0.465449623157901,4,0.271999613745341,0.115636371968788,0.327080357786256,0.42608849807568,1
59ae8d282a78fd00010b80e7,0.548509050298336,3.1528646600808,1,0,1.29821796406704,1.36524101073624,4,0.0852622778840799,0.0412020445566614,0.151707742483377,0.438717449789196,1
59c0782e5364260001dc4740,0.252834647853038,0.650419073101755,1,0,0.997008727787783,7.8203874351273,4,0.766992985052309,0.379328135881556,0.501012327728628,0.380595638495177,1
59dc458f77860e000151240e,0.570235553551999,2.67203819626688,1,0,1.55655160341821,1.21671391420208,4,0.0787098421016773,0.103282703607179,0.160889871365388,0.442659609801923,1
59f22a9fd6380600018b2929,0.657664012954905,0.627142124279262,1,0,1.27924711848308,11.184625854988,4,0.493278360571375,0.351475910157066,0.505218591774804,0.485195782732384,1
5a348ea750833c0001ee9550,0.533271636834775,3.41884651385562,1,0,1.1866801169894,0.322662803177912,4,0.1077978951255309,0.0670554098853141,0.0976617619345118,0.36091684886306,1
5a443812817d1800018d1179,0.60061831668996,2.97958697786659,1,0,0.946943817615951,0.235106390634153,4,0.0489455473224205,0.105560180402803,0.0786129972780368,0.174238628813692,1
5a5ec79cacc75b00017aa095,0.560364782171776,3.12584165750072,1,0,1.49289591822932,0.766109114726378,4,0.153317710161571,0.039112662716534,0.123933433871087,0.660294881725785,1
5a6eac90d5d4cb0001d6815a,0.572322433952919,2.18756491541799,1,0,1.73095159119085,0.852631305960554,4,0.0860559743359417,0.0445675424808682,0.156336050715655,0.313972663478188,1
5a95a63e4eecca0001dd4cfa,0.559459786026381,2.74133184420025,1,0,1.62101393807193,2.30158787877873,4,0.0632442516390802,0.0547143163593704,0.109514263114671,0.486060920834052,1
5a973481f05361000171dd86,0.540140353062991,3.812079722956,1,0,1.20500979749964,0.331623745140679,4,0.0865617096400641,0.0458556077008363,0.112998524327904,0.696519942906413,1
5ac53209fa3b4e0001736f22,0.822588459351844,0.809715064828223,1,0,0.634025938758029,6.45906895924541,4,0.614924807617724,0.229476772529554,0.501369545627121,0.0561184253154389,1
5afa19a4f856320001cf920f,0.363409915519214,0.933863210522489,1,0,2.21379960430033,5.947584740982,4,0.620663847134147,0.0882851862378656,0.5,0.428524304296985,1
5b23d0784fb0d40001e95407,0.574675371950328,1.70964017072466,1,0,1.07465949898377,3.96785133360395,4,0.21022927334565,0.033941715605532,0.472447946056266,0.627152076671356,1
5b78542ef642ed0001517ca0,0.623339235413279,3.09525547945475,1,0,1.78018702869919,0.341092747927077,4,0.201412982758697,0.235235078230809,0.223932964363884,0.456456824301296,1
5b824fb6cc06660001a302d4,0.612410346322629,1.36557265470647,1,0,1.7102614692905,0.509195081167314,4,0.100630358008974,0.196612476165358,0.144120296319631,0.123048373480231,1
5b87b6932be8a60001f74588,0.529439599615716,0.969429353745984,1,0,0.505295172938188,10.9897002669447,4,0.290223967312604,0.417098375930177,0.543374870932765,0.521654853248904,1
5b87e73d53303600015ea51c,0.580281247003269,1.92436076795236,1,0,0.970400939055655,0.26796392559765,4,0.0228014421073537,0.725226055178853,0.0185170274275777,0.0621105581808264,1
5b915c9d22d85d000115c0f5,0.685255854557717,0.618870095587906,1,0,1.09628789890024,8.15202557572207,4,0.735412093362038,0.500539507498429,0.428404535505493,0.460777907402882,1
5bcc60b95c2b810001dc68e2,0.238696927812706,0.768614910274535,1,0,0.925995590727299,6.07853396804706,4,0.400522057982452,0.110718491667112,0.5,0.491288678294223,1
5bdce4e219b9ba000157e993,0.591018915998262,2.74804863969614,1,0,1.31705824631988,0.63483667023049,4,0.198913222318455,0.0512988506211486,0.201450489515691,0.783713744358077,1
5c095f832570ea0001642474,0.571362038702583,4.18549300529522,1,0,1.26140777726906,0.679844464979626,4,0.0289820809510721,0.0308212126210254,0.108218881260097,0.433921219995196,1
5c0cb29e1b80df00017843d2,0.506458971416416,1.97902142126632,1,0,1.02997587984069,2.07357692200089,4,0.13682070936667,0.233270500454812,0.414434421856319,0.297521904505352,1
5c1188f4aa52ac00010697a6,0.565613252052254,0.913092077854505,1,0,0.707488443944003,4.65631809218024,4,0.156058524897044,0.101515155134496,0.349984804619599,0.275182137467345,1
5c27f83289f035000174a168,0.729302057434528,1.72689420998432,1,0,1.24012694662267,0.339049618122961,4,0.0200256116407972,0.634614971484139,0.157541409397837,0.0363739422573931,1
5c28feff5ffcb7000128a541,0.662310854233486,0.542775746339839,1,0,1.74838445678916,5.33675184956994,4,0.685154140606478,0.355277193119983,0.424173437708167,0.320284697880332,1
5c32e9588573070001641744,0.557096378247926,3.99251260864161,1,0,1.00152645771563,0.601673764610008,4,0.0623080552610682,0.0354207963997993,0.13649011689128,0.414247580680881,1
5c3c1617f5ebd500018596cb,0.337850965224339,0.90479475474023,1,0,0.491432496414026,10.1664964661057,4,0.297363352923346,0.570073133839567,0.459788507185645,0.574953177818325,1
5c4ea6cc889752000156dd8e,0.646059776099928,2.73057650680176,1,0,0.890542977576819,0.740625525089743,4,0.0783949698935701,0.0570819176204213,0.190597180404345,0.238337468981014,1
5c52bfa7d3cc6b0001d9352e,0.570736541116336,2.59529403610352,1,0,1.09212940538966,0.837915487809884,4,0.0982727680898617,0.110966930726272,0.139003922867527,0.432502343481333,1
5c567e2acc53750001751cb0,0.486079411685501,0.642744426937895,1,0,0.734381751508512,11.0937003650487,4,0.754727359513158,0.298224555472271,0.509645873235109,0.319791763651384,1
5c61ab19776b38000156cc95,0.613559327240284,1.43596531972744,1,0,1.11308962940954,1.23902496373311,4,0.386559820558655,0.573502590703361,0.318252255992827,0.655431161571132,1
5c699a5d21e90e00018e80b3,0.522112521407106,1.30854311791906,1,0,0.929933421151726,3.16533280879572,4,0.353393152050402,0.100875342100697,0.452364009989932,0.476279865579101,1
5c69f9dd4b5bb30001b3d31c,0.609770073331892,3.36694297690865,1,0,0.973160022481368,0.529699836485099,4,0.242083427932537,0.158985321678526,0.179933943137962,0.523712956103714,1
5c9623dd35599200175642e4,0.553916321610693,5.15293774781139,1,0,1.22756672220066,0.16756940445215,4,0.0600506994308902,0.0350799893548137,0.0741852185369735,0.784752769105773,1
5ca749ff98b35f0001f7559d,0.695719369121479,1.14467493069731,1,0,0.916297847563774,0.336873064842312,4,0.0292945751142703,0.794487949541255,0.0676959554333132,0.0384469064306235,1
5cad159b9488590017fcc497,0.605079786377856,1.27607701159373,1,0,1.4941522904692,1.1260798746278,4,0.276978634270936,0.151272911211575,0.410772896089817,0.128545431449238,1
5cd08e2ff59e0a0013563602,0.321675195449739,0.838853831779396,1,0,1.36945197470582,6.55888805536817,4,0.104090554852484,0.143173094220692,0.608988949165477,0.350670672218545,1
5cfecc1e96681500168a1799,0.531827876073832,5.30545535672551,1,0,1.56563926533252,0.722763477475123,4,0.0706810049601732,0.0579105943813732,0.120353900187908,0.275176779476994,1
5d012930cfeb82001817c9c9,0.574038312769052,1.08422533955635,1,0,0.813884955516799,8.62640563684676,4,0.32238723429156,0.178407802102876,0.606056716466053,0.332897497445587,1
5d016916c12fb900015320ea,0.557076155571598,0.800240499232875,1,0,0.772807219890035,3.56416682262731,4,0.200830439162423,0.623200639971506,0.378593395024568,0.534930688194319,1
5d0a8a22c0fd80001626e38d,0.544493217140245,7.18731440106926,1,0,0.99532507804364,0.640463620316795,4,0.0891914227429502,0.0873891568185897,0.13761958597398,0.548991298118753,1
5d2e4267565e1200017efb42,0.635448952699095,0.8030155253438,1,0,1.2754431701596,3.07756900330209,4,0.403252930993118,0.412309945109679,0.597849165604458,0.273377355204489,1
5d332957d0635b00013bd785,0.583850258736108,2.91506679040818,1,0,1.78243779972678,1.05549286516205,4,0.10129977842299,0.118069669038997,0.163877227019415,0.326272083464733,1
5d3f5c8f0d0d29001a4bd973,0.423558524950112,0.396685162016248,1,0,0.927231276872105,14.2340014382973,4,0.724470274297045,0.474750342245015,0.408984328113736,0.548871225873037,1
5d453e8723a5bb0001492546,0.54356284496617,2.24671154670688,1,0,1.31951709406576,2.39014192872675,4,0.250000894783786,0.133094773189681,0.276542886872359,0.520923158982156,1
5d50feca50bdcf0001e8d38a,0.669973910304665,1.20646926123723,1,0,0.937827937789168,1.16426256554748,4,0.565397742654051,0.252633058553183,0.167586358490858,0.341763539200304,1
5d586fdc8200f50001f03a0e,0.192275639619097,0.486838891185271,1,0,1.10169163812413,4.95583568017438,4,0.747355159979135,0.105290197369448,0.5,0.108898213228006,1
5d612ae16512d700159face7,0.333991693586748,0.902489948320301,1,0,0.840311220502509,9.56548506862928,4,0.0902261187552769,0.110016629364775,0.500508137980227,0.339802190199365,1
5d6b596f76cca6000166d81d,0.552059861870094,3.57204651425302,1,0,1.8513664500767,0.414070173846271,4,0.102059298727725,0.0452126244028596,0.166343116084901,0.393985475097123,1
5d6ccfe1eeecbc0016213d93,0.563481764392028,0.841777887378917,1,0,1.5057264857845,17.0622324242358,4,0.0636465284907327,0.11004134616933,0.497768068182477,0.464460575530809,1
5d7499693e40c60001081af3,0.60932768269956,3.35327066079091,1,0,1.1721289790423,0.340280216442536,4,0.182255673810028,0.240559492960677,0.221934498303006,0.419225891889086,1
5d7fb79ff44487001807463e,0.780706662589564,0.866687894474187,1,0,1.09397478419524,0.717231288815265,4,0.600971748440023,0.192293787746651,0.236009679866421,0.392548863304336,1
5d849ee0a954540019f513dd,0.557755797189943,4.79731879614684,1,0,0.688256769686552,0.177659562227702,4,0.0492729839280707,0.137241276433121,0.0916955509937005,0.211320830717183,1
5d88f2f8cefb52001a83f1b2,0.581834151640354,1.93488221417248,1,0,1.07127550104998,2.82381168508484,4,0.0955812539542372,0.108150371455009,0.347813974552493,0.582846453513978,1
5d9bdc6ff7bd5b001547ec77,0.565464355277329,2.82329279040111,1,0,1.09007202929165,0.919572187845061,4,0.0869861794353186,0.101076078893414,0.17109522269124,0.304219898708914,1
5dad4c34b3446a0015e3de93,0.567856147388566,5.36883046860449,1,0,1.02622629095029,0.304161088702502,4,0.0984991713380618,0.0523393802688237,0.104146949057236,0.496823873081036,1
5db0a97f127d4000117cdfa0,0.535945763080476,0.883093989106043,1,0,0.525357638899558,15.4693936043567,4,0.494470411691147,0.554092217732568,0.490179452238014,0.685976266589252,1
5db4ef4a2986a3000be1f886,0.552873159095384,4.04006128158059,1,0,1.38822275138922,0.571287494699671,4,0.0816640350420752,0.0395747071790855,0.113068304564534,0.351837757620717,1
5dba0ce7001ffa06b367c544,0.515779518914529,0.444953261691759,1,0,0.809032905293441,12.0659931390083,4,0.139259592215075,0.232313854502439,0.414171747346691,0.218492785681916,1
5dce29700ad506063969a4a5,0.895179371212946,0.79791494455775,1,0,1.24852901929929,1.06726484754633,4,0.184359532291859,0.16232256248841,0.328551029377988,0.0487523123884133,1
5dd4074feab0423daf012f92,0.529869548185276,3.49431247959464,1,0,1.11835609520394,0.878378705386966,4,0.0994759597787069,0.116780929060613,0.106691427302512,0.195154495072512,1
5dd42e7f35cf744223c60d1b,0.542224096714922,0.714437253255435,1,0,0.793927247905303,13.0879052446632,4,0.264963875916836,0.192701917149169,0.534516500306388,0.285369526982284,1
5dd5c04f86c88658b24d4cde,0.636031787447697,2.2793385145071,1,0,1.01058862518659,0.296136746019542,4,0.0290250208524517,0.782347458311525,0.137470045991839,0.0790185324818637,1
5dec8925be656d35d4005320,0.50126557986139,1.127729781261,1,0,0.953796283758408,9.75323272483062,4,0.41434677587254,0.12525690939016,0.503426336261407,0.207311846301014,1
5df4565dfeea89323021ef27,0.539559257492548,4.06416231536241,1,0,1.18126778777464,0.386115887920797,4,0.103724103129738,0.0777038561632058,0.187135160646475,0.522105111943975,1
